date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:38:33	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Jan%202019%2012:38:42%20GMT	http://www.sitepro.com.ar/web/productos/proteccion-de-software/hardkey-web/caracteristicas/	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/www.sitepro.com.ar/web/productos/proteccion-de-software/hardkey-web/caracteristicas/index.html	(from https://www.sitepro.com.ar/web/productos/proteccion-de-software/hardkey-web/)
09:38:34	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Jan%202019%2012:38:42%20GMT	http://www.sitepro.com.ar/web/productos/proteccion-de-software/hardkey-web/como-funciona/	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/www.sitepro.com.ar/web/productos/proteccion-de-software/hardkey-web/como-funciona/index.html	(from https://www.sitepro.com.ar/web/productos/proteccion-de-software/hardkey-web/)
09:38:34	54441/54441	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Jan%202018%2012:38:22%20GMT	https://siteprocomar.files.wordpress.com/2018/01/hardkey-web_graf4.png	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/siteprocomar.files.wordpress.com/2018/01/hardkey-web_graf4.png	(from https://www.sitepro.com.ar/web/productos/proteccion-de-software/hardkey-web/)
09:38:34	0/-1	---M--	301	error ('')			http://www.sitepro.com.ar/web/productos/seguridad-en-hardware/luna-sa-5-x-hsm	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/www.sitepro.com.ar/web/productos/seguridad-en-hardware/luna-sa-5-x-hsm.fb.delayed	(from https://www.sitepro.com.ar/web/productos/proteccion-de-software/hardkey-web/)
09:38:35	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Jan%202019%2012:38:43%20GMT	http://www.sitepro.com.ar/web/productos/proteccion-de-software/hardkey-web/ventajas-y-beneficios/	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/www.sitepro.com.ar/web/productos/proteccion-de-software/hardkey-web/ventajas-y-beneficios/index.html	(from https://www.sitepro.com.ar/web/productos/proteccion-de-software/hardkey-web/)
09:38:35	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Jan%202019%2012:38:42%20GMT	http://www.sitepro.com.ar/web/productos/proteccion-de-software/hardkey-web/gestion-del-ciclo-productivo/	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/www.sitepro.com.ar/web/productos/proteccion-de-software/hardkey-web/gestion-del-ciclo-productivo/index.html	(from https://www.sitepro.com.ar/web/productos/proteccion-de-software/hardkey-web/)
09:38:36	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Jan%202019%2012:38:44%20GMT	http://www.sitepro.com.ar/web/productos/proteccion-de-software/hardkey-web/cuando-debo-usarla/	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/www.sitepro.com.ar/web/productos/proteccion-de-software/hardkey-web/cuando-debo-usarla/index.html	(from https://www.sitepro.com.ar/web/productos/proteccion-de-software/hardkey-web/)
09:38:36	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Jan%202019%2012:38:42%20GMT	https://www.sitepro.com.ar/web/?p=4385	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/www.sitepro.com.ar/web/indexb413.html	(from https://www.sitepro.com.ar/web/productos/proteccion-de-software/hardkey-web/)
09:38:36	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Jan%202019%2012:38:43%20GMT	https://www.sitepro.com.ar/web/productos/seguridad-en-hardware/luna-sa-5-x-hsm	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/www.sitepro.com.ar/web/productos/seguridad-en-hardware/luna-sa-5-x-hsm	(from https://www.sitepro.com.ar/web/productos/proteccion-de-software/hardkey-web/)
09:38:36	0/-1	---M--	301	error ('')			http://www.sitepro.com.ar/web/productos/autenticacion-de-usuarios/safenet-authentication-manager	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/www.sitepro.com.ar/web/productos/autenticacion-de-usuarios/safenet-authentication-manager.fd.delayed	(from https://www.sitepro.com.ar/web/productos/proteccion-de-software/hardkey-web/)
09:38:36	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Jan%202019%2012:38:45%20GMT	https://www.sitepro.com.ar/web/productos/autenticacion-de-usuarios/safenet-authentication-manager	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/www.sitepro.com.ar/web/productos/autenticacion-de-usuarios/safenet-authentication-manager	(from https://www.sitepro.com.ar/web/productos/proteccion-de-software/hardkey-web/)
09:38:36	0/-1	---M--	301	error ('')			http://www.sitepro.com.ar/web/productos/proteccion-de-software/llaves-hardkey	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/www.sitepro.com.ar/web/productos/proteccion-de-software/llaves-hardkey.ff.delayed	(from https://www.sitepro.com.ar/web/productos/proteccion-de-software/hardkey-web/)
09:38:36	0/-1	---M--	301	error ('')			https://www.sitepro.com.ar/web/productos/proteccion-de-software/llaves-hardkey	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/www.sitepro.com.ar/web/productos/proteccion-de-software/llaves-hardkey.100.delayed	(from https://www.sitepro.com.ar/web/productos/proteccion-de-software/hardkey-web/)
09:38:37	2257/2257	---MC-	200	added ('OK')	application/json	date:Mon,%2021%20Jan%202019%2012:38:45%20GMT	https://www.sitepro.com.ar/web/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.sitepro.com.ar%2Fweb%2Fdistribuidores%2F	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/www.sitepro.com.ar/web/wp-json/oembed/1.0/embed0ed0.json	(from https://www.sitepro.com.ar/web/distribuidores/)
09:38:37	2335/2335	---MC-	200	added ('OK')	text/xml	date:Mon,%2021%20Jan%202019%2012:38:46%20GMT	https://www.sitepro.com.ar/web/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.sitepro.com.ar%2Fweb%2Fdistribuidores%2F&format=xml	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/www.sitepro.com.ar/web/wp-json/oembed/1.0/embed5d9d	(from https://www.sitepro.com.ar/web/distribuidores/)
09:38:38	1600/1600	---M--	200	added ('OK')	image/png	etag:%225b76f021-640%22	https://sitepro.com.ar/web/wp-content/uploads/2018/08/banderas2_Brasil.png	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/sitepro.com.ar/web/wp-content/uploads/2018/08/banderas2_Brasil.png	(from https://www.sitepro.com.ar/web/distribuidores/)
09:38:38	1004/1004	---M--	200	added ('OK')	image/png	etag:%223ec-573a399a4dd35%22	https://sitepro.com.ar/web/wp-content/uploads/2018/08/banderas2_Chile.png	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/sitepro.com.ar/web/wp-content/uploads/2018/08/banderas2_Chile.png	(from https://www.sitepro.com.ar/web/distribuidores/)
09:38:38	72745/72745	---MC-	200	added ('OK')	text/html	date:Mon,%2021%20Jan%202019%2012:38:46%20GMT	https://www.sitepro.com.ar/web/contacto-exterior/	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/www.sitepro.com.ar/web/contacto-exterior/index.html	(from https://www.sitepro.com.ar/web/distribuidores/)
09:38:38	709/709	---M--	200	added ('OK')	image/png	etag:%222c5-573a399ad514b%22	https://sitepro.com.ar/web/wp-content/uploads/2018/08/banderas2_Colombia.png	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/sitepro.com.ar/web/wp-content/uploads/2018/08/banderas2_Colombia.png	(from https://www.sitepro.com.ar/web/distribuidores/)
09:38:38	2204/2204	---M--	200	added ('OK')	image/png	etag:%225b76f023-89c%22	https://sitepro.com.ar/web/wp-content/uploads/2018/08/banderas2_Ecuador.png	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/sitepro.com.ar/web/wp-content/uploads/2018/08/banderas2_Ecuador.png	(from https://www.sitepro.com.ar/web/distribuidores/)
09:38:38	1494/1494	---M--	200	added ('OK')	image/png	etag:%225b76f024-5d6%22	https://sitepro.com.ar/web/wp-content/uploads/2018/08/banderas2_Espa_C3_B1a.png	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/sitepro.com.ar/web/wp-content/uploads/2018/08/banderas2_Espa_C3_B1a.png	(from https://www.sitepro.com.ar/web/distribuidores/)
09:38:39	1924/1924	---M--	200	added ('OK')	image/png	etag:%225b76f024-784%22	https://sitepro.com.ar/web/wp-content/uploads/2018/08/banderas2_Mexico.png	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/sitepro.com.ar/web/wp-content/uploads/2018/08/banderas2_Mexico.png	(from https://www.sitepro.com.ar/web/distribuidores/)
09:38:39	1413/1413	---M--	200	added ('OK')	image/png	etag:%225b76f025-585%22	https://sitepro.com.ar/web/wp-content/uploads/2018/08/banderas2_Paraguay.png	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/sitepro.com.ar/web/wp-content/uploads/2018/08/banderas2_Paraguay.png	(from https://www.sitepro.com.ar/web/distribuidores/)
09:38:39	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Jan%202019%2012:38:47%20GMT	https://www.sitepro.com.ar/web/?p=4235	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/www.sitepro.com.ar/web/index9173.html	(from https://www.sitepro.com.ar/web/distribuidores/)
09:38:39	1756/1756	---M--	200	added ('OK')	image/png	etag:%225b76f025-6dc%22	https://sitepro.com.ar/web/wp-content/uploads/2018/08/banderas2_Peru.png	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/sitepro.com.ar/web/wp-content/uploads/2018/08/banderas2_Peru.png	(from https://www.sitepro.com.ar/web/distribuidores/)
09:38:39	1025/1025	---M--	200	added ('OK')	image/png	etag:%225b76f026-401%22	https://sitepro.com.ar/web/wp-content/uploads/2018/08/banderas2_Uruguay.png	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/sitepro.com.ar/web/wp-content/uploads/2018/08/banderas2_Uruguay.png	(from https://www.sitepro.com.ar/web/distribuidores/)
09:38:40	954/954	---M--	200	added ('OK')	image/png	etag:%223ba-573a399eff800%22	https://sitepro.com.ar/web/wp-content/uploads/2018/08/banderas2_Venezuela.png	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/sitepro.com.ar/web/wp-content/uploads/2018/08/banderas2_Venezuela.png	(from https://www.sitepro.com.ar/web/distribuidores/)
09:38:40	0/-1	---M--	301	error ('')			http://www.sitepro.com.ar/web/productos/seguridad-en-hardware/luna-sa-5-x-hsm	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/www.sitepro.com.ar/web/productos/seguridad-en-hardware/luna-sa-5-x-hsm.10d.delayed	(from https://www.sitepro.com.ar/web/distribuidores/)
09:38:40	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Jan%202019%2012:38:49%20GMT	https://www.sitepro.com.ar/web/productos/seguridad-en-hardware/luna-sa-5-x-hsm	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/www.sitepro.com.ar/web/productos/seguridad-en-hardware/luna-sa-5-x-hsm	(from https://www.sitepro.com.ar/web/distribuidores/)
09:38:40	0/-1	---M--	301	error ('')			http://www.sitepro.com.ar/web/productos/autenticacion-de-usuarios/safenet-authentication-manager	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/www.sitepro.com.ar/web/productos/autenticacion-de-usuarios/safenet-authentication-manager.10f.delayed	(from https://www.sitepro.com.ar/web/distribuidores/)
09:38:40	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Jan%202019%2012:38:49%20GMT	https://www.sitepro.com.ar/web/productos/autenticacion-de-usuarios/safenet-authentication-manager	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/www.sitepro.com.ar/web/productos/autenticacion-de-usuarios/safenet-authentication-manager	(from https://www.sitepro.com.ar/web/distribuidores/)
09:38:41	0/-1	---M--	301	error ('')			http://www.sitepro.com.ar/web/productos/proteccion-de-software/llaves-hardkey	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/www.sitepro.com.ar/web/productos/proteccion-de-software/llaves-hardkey.111.delayed	(from https://www.sitepro.com.ar/web/distribuidores/)
09:38:41	0/-1	---M--	301	error ('')			https://www.sitepro.com.ar/web/productos/proteccion-de-software/llaves-hardkey	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/www.sitepro.com.ar/web/productos/proteccion-de-software/llaves-hardkey.112.delayed	(from https://www.sitepro.com.ar/web/distribuidores/)
09:38:41	2232/2232	---MC-	200	added ('OK')	application/json	date:Mon,%2021%20Jan%202019%2012:38:50%20GMT	https://www.sitepro.com.ar/web/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.sitepro.com.ar%2Fweb%2Fnovedades%2F	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/www.sitepro.com.ar/web/wp-json/oembed/1.0/embedfa94.json	(from https://www.sitepro.com.ar/web/novedades/)
09:38:41	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Jan%202019%2012:38:50%20GMT	https://www.sitepro.com.ar/web/?p=4257	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/www.sitepro.com.ar/web/index888c.html	(from https://www.sitepro.com.ar/web/novedades/)
09:38:42	2310/2310	---MC-	200	added ('OK')	text/xml	date:Mon,%2021%20Jan%202019%2012:38:50%20GMT	https://www.sitepro.com.ar/web/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.sitepro.com.ar%2Fweb%2Fnovedades%2F&format=xml	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/www.sitepro.com.ar/web/wp-json/oembed/1.0/embedc987	(from https://www.sitepro.com.ar/web/novedades/)
09:38:42	29708/29708	---M--	200	added ('OK')	image/png	etag:%225bd6f5e7-740c%22	https://www.sitepro.com.ar/web/wp-content/uploads/2018/10/unnamed-2.png	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/www.sitepro.com.ar/web/wp-content/uploads/2018/10/unnamed-2.png	(from https://www.sitepro.com.ar/web/novedades/)
09:38:42	0/-1	---M--	301	error ('')			http://www.sitepro.com.ar/web/productos/seguridad-en-hardware/luna-sa-5-x-hsm	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/www.sitepro.com.ar/web/productos/seguridad-en-hardware/luna-sa-5-x-hsm.117.delayed	(from https://www.sitepro.com.ar/web/novedades/)
09:38:43	39829/39829	---MC-	200	added ('OK')	text/html	date:Mon,%2021%20Jan%202019%2012:38:51%20GMT	https://www.sitepro.com.ar/web/novedades/21-de-noviembre-2018-desayuno-en-peru-hardkey/	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/www.sitepro.com.ar/web/novedades/21-de-noviembre-2018-desayuno-en-peru-hardkey/index.html	(from https://www.sitepro.com.ar/web/novedades/)
09:38:43	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Jan%202019%2012:38:51%20GMT	https://www.sitepro.com.ar/web/productos/seguridad-en-hardware/luna-sa-5-x-hsm	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/www.sitepro.com.ar/web/productos/seguridad-en-hardware/luna-sa-5-x-hsm	(from https://www.sitepro.com.ar/web/novedades/)
09:38:43	1280086/1280086	---M--	200	added ('OK')	image/png	etag:%225bd6f5e9-138856%22	https://www.sitepro.com.ar/web/wp-content/uploads/2018/10/unnamed-1.png	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/www.sitepro.com.ar/web/wp-content/uploads/2018/10/unnamed-1.png	(from https://www.sitepro.com.ar/web/novedades/)
09:38:43	40731/40731	---MC-	200	added ('OK')	text/html	date:Mon,%2021%20Jan%202019%2012:38:52%20GMT	https://www.sitepro.com.ar/web/novedades/05-de-mayo-de-2018-infoscurity-hardkey/	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/www.sitepro.com.ar/web/novedades/05-de-mayo-de-2018-infoscurity-hardkey/index.html	(from https://www.sitepro.com.ar/web/novedades/)
09:38:43	0/-1	---M--	301	error ('')			http://www.sitepro.com.ar/web/productos/autenticacion-de-usuarios/safenet-authentication-manager	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/www.sitepro.com.ar/web/productos/autenticacion-de-usuarios/safenet-authentication-manager.119.delayed	(from https://www.sitepro.com.ar/web/novedades/)
09:38:43	40365/40365	---MC-	200	added ('OK')	text/html	date:Mon,%2021%20Jan%202019%2012:38:52%20GMT	https://www.sitepro.com.ar/web/novedades/septiembre-de-2017-infoscurity-hardkey/	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/www.sitepro.com.ar/web/novedades/septiembre-de-2017-infoscurity-hardkey/index.html	(from https://www.sitepro.com.ar/web/novedades/)
09:38:43	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Jan%202019%2012:38:52%20GMT	https://www.sitepro.com.ar/web/productos/autenticacion-de-usuarios/safenet-authentication-manager	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/www.sitepro.com.ar/web/productos/autenticacion-de-usuarios/safenet-authentication-manager	(from https://www.sitepro.com.ar/web/novedades/)
09:38:43	0/-1	---M--	301	error ('')			http://www.sitepro.com.ar/web/productos/proteccion-de-software/llaves-hardkey	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/www.sitepro.com.ar/web/productos/proteccion-de-software/llaves-hardkey.11b.delayed	(from https://www.sitepro.com.ar/web/novedades/)
09:38:43	0/-1	---M--	301	error ('')			https://www.sitepro.com.ar/web/productos/proteccion-de-software/llaves-hardkey	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/www.sitepro.com.ar/web/productos/proteccion-de-software/llaves-hardkey.11c.delayed	(from https://www.sitepro.com.ar/web/novedades/)
09:38:44	40327/40327	---MC-	200	added ('OK')	text/html	date:Mon,%2021%20Jan%202019%2012:38:52%20GMT	https://www.sitepro.com.ar/web/novedades/abril-de-2017-infoscurity-hardkey/	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/www.sitepro.com.ar/web/novedades/abril-de-2017-infoscurity-hardkey/index.html	(from https://www.sitepro.com.ar/web/novedades/)
09:38:45	2227/2227	---MC-	200	added ('OK')	application/json	date:Mon,%2021%20Jan%202019%2012:38:53%20GMT	https://www.sitepro.com.ar/web/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.sitepro.com.ar%2Fweb%2Fcontacto%2F	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/www.sitepro.com.ar/web/wp-json/oembed/1.0/embedb28a.json	(from https://www.sitepro.com.ar/web/contacto/)
09:38:46	40883/40883	---MC-	200	added ('OK')	text/html	date:Mon,%2021%20Jan%202019%2012:38:53%20GMT	https://www.sitepro.com.ar/web/novedades/mayo-de-2017-infoscurity-hardkey/	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/www.sitepro.com.ar/web/novedades/mayo-de-2017-infoscurity-hardkey/index.html	(from https://www.sitepro.com.ar/web/novedades/)
09:38:46	40936/40936	---MC-	200	added ('OK')	text/html	date:Mon,%2021%20Jan%202019%2012:38:53%20GMT	https://www.sitepro.com.ar/web/novedades/04-de-septiempre-de-2018-infoscurity-hardkey/	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/www.sitepro.com.ar/web/novedades/04-de-septiempre-de-2018-infoscurity-hardkey/index.html	(from https://www.sitepro.com.ar/web/novedades/)
09:38:46	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Jan%202019%2012:38:53%20GMT	https://www.sitepro.com.ar/web/?p=4238	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/www.sitepro.com.ar/web/index6742.html	(from https://www.sitepro.com.ar/web/contacto/)
09:38:46	2305/2305	---MC-	200	added ('OK')	text/xml	date:Mon,%2021%20Jan%202019%2012:38:54%20GMT	https://www.sitepro.com.ar/web/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.sitepro.com.ar%2Fweb%2Fcontacto%2F&format=xml	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/www.sitepro.com.ar/web/wp-json/oembed/1.0/embed637f	(from https://www.sitepro.com.ar/web/contacto/)
09:38:46	490/490	---M-Z	200	added ('OK')	image/png	date:Fri,%2001%20Dec%202017%2016:26:36%20GMT	https://hardkey.com.ar/wp-content/uploads/2017/12/contacto-04.png	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/hardkey.com.ar/wp-content/uploads/2017/12/contacto-04.png	(from https://www.sitepro.com.ar/web/contacto/)
09:38:47	485/485	---M-Z	200	added ('OK')	image/png	date:Fri,%2001%20Dec%202017%2016:26:37%20GMT	https://hardkey.com.ar/wp-content/uploads/2017/12/contacto-05.png	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/hardkey.com.ar/wp-content/uploads/2017/12/contacto-05.png	(from https://www.sitepro.com.ar/web/contacto/)
09:38:47	459/459	---M-Z	200	added ('OK')	image/png	date:Fri,%2001%20Dec%202017%2016:26:34%20GMT	https://hardkey.com.ar/wp-content/uploads/2017/12/contacto-02.png	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/hardkey.com.ar/wp-content/uploads/2017/12/contacto-02.png	(from https://www.sitepro.com.ar/web/contacto/)
09:38:47	0/-1	---M--	301	error ('')			http://www.sitepro.com.ar/web/productos/seguridad-en-hardware/luna-sa-5-x-hsm	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/www.sitepro.com.ar/web/productos/seguridad-en-hardware/luna-sa-5-x-hsm.122.delayed	(from https://www.sitepro.com.ar/web/contacto/)
09:38:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Jan%202019%2012:38:56%20GMT	https://www.sitepro.com.ar/web/productos/seguridad-en-hardware/luna-sa-5-x-hsm	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/www.sitepro.com.ar/web/productos/seguridad-en-hardware/luna-sa-5-x-hsm	(from https://www.sitepro.com.ar/web/contacto/)
09:38:47	0/-1	---M--	301	error ('')			http://www.sitepro.com.ar/web/productos/autenticacion-de-usuarios/safenet-authentication-manager	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/www.sitepro.com.ar/web/productos/autenticacion-de-usuarios/safenet-authentication-manager.124.delayed	(from https://www.sitepro.com.ar/web/contacto/)
09:38:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Jan%202019%2012:38:56%20GMT	https://www.sitepro.com.ar/web/productos/autenticacion-de-usuarios/safenet-authentication-manager	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/www.sitepro.com.ar/web/productos/autenticacion-de-usuarios/safenet-authentication-manager	(from https://www.sitepro.com.ar/web/contacto/)
09:38:48	0/-1	---M--	301	error ('')			http://www.sitepro.com.ar/web/productos/proteccion-de-software/llaves-hardkey	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/www.sitepro.com.ar/web/productos/proteccion-de-software/llaves-hardkey.126.delayed	(from https://www.sitepro.com.ar/web/contacto/)
09:38:48	0/-1	---M--	301	error ('')			https://www.sitepro.com.ar/web/productos/proteccion-de-software/llaves-hardkey	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/www.sitepro.com.ar/web/productos/proteccion-de-software/llaves-hardkey.127.delayed	(from https://www.sitepro.com.ar/web/contacto/)
09:38:48	46360/46360	---M--	200	added ('OK')	text/css	etag:%225c3c2d7e-b518%22	https://www.sitepro.com.ar/web/wp-includes/css/dashicons.min.css?ver=5.0.3	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/www.sitepro.com.ar/web/wp-includes/css/dashicons.minaead.css	(from https://www.sitepro.com.ar/web/contacto/)
09:38:48	16408/16408	---M--	200	added ('OK')	text/css	etag:%225af0b4c7-4018%22	https://www.sitepro.com.ar/web/wp-content/plugins/ninja-forms/assets/css/display-structure.css?ver=5.0.3	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/www.sitepro.com.ar/web/wp-content/plugins/ninja-forms/assets/css/display-structureaead.css	(from https://www.sitepro.com.ar/web/contacto/)
09:38:48	16410/16410	---M--	200	added ('OK')	application/javascript	etag:%225c3c2d80-401a%22	https://www.sitepro.com.ar/web/wp-includes/js/underscore.min.js?ver=1.8.3	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/www.sitepro.com.ar/web/wp-includes/js/underscore.min4511.js	(from https://www.sitepro.com.ar/web/contacto/)
09:38:49	23318/23318	---M--	200	added ('OK')	application/javascript	etag:%225c3c2d7f-5b16%22	https://www.sitepro.com.ar/web/wp-includes/js/backbone.min.js?ver=1.2.3	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/www.sitepro.com.ar/web/wp-includes/js/backbone.min9632.js	(from https://www.sitepro.com.ar/web/contacto/)
09:38:49	61696/61696	---M--	200	added ('OK')	application/javascript	etag:%225af0b4c7-f100%22	https://www.sitepro.com.ar/web/wp-content/plugins/ninja-forms/assets/js/min/front-end-deps.js?ver=3.2.24	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/www.sitepro.com.ar/web/wp-content/plugins/ninja-forms/assets/js/min/front-end-depsb7ee.js	(from https://www.sitepro.com.ar/web/contacto/)
09:38:49	76522/76522	---M--	200	added ('OK')	application/javascript	etag:%225af0b4c7-12aea%22	https://www.sitepro.com.ar/web/wp-content/plugins/ninja-forms/assets/js/min/front-end.js?ver=3.2.24	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/www.sitepro.com.ar/web/wp-content/plugins/ninja-forms/assets/js/min/front-endb7ee.js	(from https://www.sitepro.com.ar/web/contacto/)
09:38:50	2242/2242	---MC-	200	added ('OK')	application/json	date:Mon,%2021%20Jan%202019%2012:38:58%20GMT	https://www.sitepro.com.ar/web/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.sitepro.com.ar%2Fweb%2Fpago-online%2F	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/www.sitepro.com.ar/web/wp-json/oembed/1.0/embedc8b5.json	(from https://www.sitepro.com.ar/web/pago-online/)
09:38:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Jan%202019%2012:38:58%20GMT	https://www.sitepro.com.ar/web/?p=4242	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/www.sitepro.com.ar/web/indexd8c8.html	(from https://www.sitepro.com.ar/web/pago-online/)
09:38:50	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Jan%202019%2012:38:59%20GMT	http://www.sitepro.com.ar/web/wp-content/uploads/2018/11/PayPal.png	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/www.sitepro.com.ar/web/wp-content/uploads/2018/11/PayPal.130.delayed	(from https://www.sitepro.com.ar/web/pago-online/)
